"SamplingEvent","Date","Julian","Year","Month","TideSeries","Site","SetNumber","SetDuration","Net","NetReclass","Agonidae spp.","Ammodytes sp.","Artedius sp.","Blepsias sp.","Clinocottus sp.","Clupea sp.","Enophrys sp.","Gadus sp.","Gasterosteus sp.","Gymnocanthus sp.","Hexagrammidae sp. (non-Ophiodon)","Hypomesus sp.","Lepidopsetta sp.","Leptocottus sp.","Limanda sp.","Liparidae sp.","Lumpenus sp.","Lyopsetta sp.","Mallotus sp.","Myoxocephalus sp.","Oligocottus sp.","Oncorhynchus sp.","Ophiodon sp.","Pholis sp.","Platichthys sp.","Pleuronectes sp.","Salvelinus sp.","Stichaeus sp.","Thaleichthys sp.","Trichodon sp.","TotalN","SppRichness"
"2016-06-07 ShC Beaudreau",2016-06-07,159,2016,6,"Jun_1","ShC",4,7,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,7.42857142857143,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9.42857142857143,0.285714285714286
"2016-06-20 ER Beaudreau",2016-06-20,172,2016,6,"Jun_2","ER",5,6,"Black","Black",0.5,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0.333333333333333,12.3333333333333,0,0,0,0,0,0,0,0,0,0,32.3333333333333,0,0,0,0,0,45.6666666666667,0.833333333333333
"2016-06-20 ER Beaudreau",2016-06-20,172,2016,6,"Jun_2","ER",2,7,"White","White",0,0,0,0.142857142857143,0,0,0,0,0,0,0.142857142857143,0,0,4.57142857142857,0,0.142857142857143,0,0,0,0,0,0,0,0,0.142857142857143,0,0.285714285714286,0,0,0,5.42857142857143,0.857142857142857
"2016-06-20 ER Beaudreau",2016-06-20,172,2016,6,"Jun_2","ER",3,6,"Black","Black",0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,4.83333333333333,0.166666666666667,0,0,0,0,0.333333333333333,0,0,0,0,2.33333333333333,0,0.166666666666667,0,0,0,8.33333333333333,1.16666666666667
"2016-06-20 ER Beaudreau",2016-06-20,172,2016,6,"Jun_2","ER",4,6,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,10.1666666666667,0,0,0,0,0,0,0,0,0,0,1.66666666666667,0,0.166666666666667,0,0,0,12,0.5
"2016-06-20 ER Beaudreau",2016-06-20,172,2016,6,"Jun_2","ER",6,7,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,2.42857142857143,0.142857142857143,0,0,0,0,0,0,0,0,0,14.8571428571429,0,0.285714285714286,0,0,0,17.7142857142857,0.571428571428571
"2016-06-20 ER Beaudreau",2016-06-20,172,2016,6,"Jun_2","ER",1,7,"Black","Black",0,0,0,0.142857142857143,0,0,0,0,0,0,0,0,0.428571428571429,5,0,0,0,0,0,0.142857142857143,0,0,0,0,0.285714285714286,0,0,0,0,0,6,0.714285714285714
"2016-06-21 CC Beaudreau",2016-06-21,173,2016,6,"Jun_2","CC",4,5,"White","White",1.2,0.2,0,0,0,0,0,0,0,0,0,0,1.2,4.4,0,0,0,0,0,0,0,0,0,0.2,2.4,0,3.2,0,0,0,12.8,1.4
"2016-06-21 CC Beaudreau",2016-06-21,173,2016,6,"Jun_2","CC",3,5,"Black","Black",3.2,0,0,0,0,0,0,0,0,0,0,0,1,4.8,0.4,0,0,0,0,1.2,0,0,0,0.4,7.6,0,0.2,0,0,0,18.8,1.6
"2016-06-21 CC Beaudreau",2016-06-21,173,2016,6,"Jun_2","CC",1,6,"Black","Black",0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.33333333333333,0,0,0,0,0,1.5,0,0,0,0.166666666666667,2.66666666666667,0,0,0,0,0,6.16666666666667,0.833333333333333
"2016-06-21 CC Beaudreau",2016-06-21,173,2016,6,"Jun_2","CC",5,7,"Black","Black",1.85714285714286,1.14285714285714,0,0,0,0,0,0,0,0,0,0,4.28571428571429,4.28571428571429,0.571428571428571,0,0.142857142857143,0,0,0.285714285714286,0,0,0,0,10,0,6.42857142857143,0,0,0,29,1.28571428571429
"2016-06-21 CC Beaudreau",2016-06-21,173,2016,6,"Jun_2","CC",2,7,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0.571428571428571,0,1.42857142857143,0,0,0,2.14285714285714,0.428571428571429
"2016-06-22 MR Beaudreau",2016-06-22,174,2016,6,"Jun_2","MR",5,7,"Black","Black",0.285714285714286,0,0,0,0,0,0,0,0.142857142857143,0,0,0,0.428571428571429,121.571428571429,0,0,0.142857142857143,0,0,0,0,0,0,0.571428571428571,3.57142857142857,0,0,0,0,0,126.714285714286,1
"2016-06-22 MR Beaudreau",2016-06-22,174,2016,6,"Jun_2","MR",3,6,"Black","Black",0,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0,49.5,0,0,0,0,0,0,0,0,0,0.166666666666667,1.16666666666667,0,0,0,0,0,51,0.666666666666667
"2016-06-22 MR Beaudreau",2016-06-22,174,2016,6,"Jun_2","MR",2,5,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,14.8,0.2,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,15.2,0.6
"2016-06-22 MR Beaudreau",2016-06-22,174,2016,6,"Jun_2","MR",4,6,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0.5,15.3333333333333,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1666666666667,0.5
"2016-06-22 MR Beaudreau",2016-06-22,174,2016,6,"Jun_2","MR",1,6,"Black","Black",0,0,0,0,0,0,0,0,0,0,0,0,0,3.66666666666667,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,3.83333333333333,0.333333333333333
"2016-06-23 ShC Beaudreau",2016-06-23,175,2016,6,"Jun_2","ShC",6,5,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0.4,4.2,4.2,0,0.6,0,0,0,0,0.2,0,0,3.2,0,3.8,0,0,0,16.6,1.4
"2016-06-23 ShC Beaudreau",2016-06-23,175,2016,6,"Jun_2","ShC",3,5,"Black","Black",0,0,0,0,0,0.2,0,0,0.6,0,0,0,0.2,11.4,2,0,0,0,0,0,0,7.8,0,0,2,0,0.4,0,0,0,24.6,1.6
"2016-06-23 ShC Beaudreau",2016-06-23,175,2016,6,"Jun_2","ShC",5,5,"Black","Black",0,0,0,0,0,0.2,0,0,0,0,0,0,0,2.6,0,0,0,0,0,0,0,2.2,0,0,0.4,0,0,0,0,0,5.4,0.8
"2016-06-23 ShC Beaudreau",2016-06-23,175,2016,6,"Jun_2","ShC",4,7,"White","White",0,0,0,0,0,0.142857142857143,0,0,0.142857142857143,0,0,0,0,0.857142857142857,0.285714285714286,0,0,0,0,0,0,0.714285714285714,0,0,0,0,0.142857142857143,0,0,0,2.28571428571429,0.857142857142857
"2016-06-23 ShC Beaudreau",2016-06-23,175,2016,6,"Jun_2","ShC",1,6,"Black","Black",0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,5.66666666666667,0.166666666666667,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0.833333333333333,0,0,0,7.16666666666667,0.833333333333333
"2016-06-23 ShC Beaudreau",2016-06-23,175,2016,6,"Jun_2","ShC",7,5,"White","White",0,0,0,0,0,1.4,0,0,0,0,0,0,0.6,4.6,1.8,0,1.2,0,0,0,0,0,0,0,1.8,0,1,0,0,0,12.4,1.4
"2016-06-23 ShC Beaudreau",2016-06-23,175,2016,6,"Jun_2","ShC",2,4,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,5.75,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,6,0.5
"2016-07-03 ER Beaudreau",2016-07-03,185,2016,7,"Jul_1","ER",1,5,"Black","Black",0,0.4,0,0,0,0,0,0,0,0,0,0.2,0,2.2,0.2,0,0,0,0,0.8,0,1.4,0,0,0.6,0,0,0,0,0,5.8,1.4
"2016-07-03 ER Beaudreau",2016-07-03,185,2016,7,"Jul_1","ER",6,7,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,1.71428571428571,0.285714285714286,0,0,0,0,0,0,0.142857142857143,0,0,2.71428571428571,0,0,0,0,0,4.85714285714286,0.571428571428571
"2016-07-03 ER Beaudreau",2016-07-03,185,2016,7,"Jul_1","ER",3,6,"Black","Black",0.833333333333333,6.33333333333333,0,0,0,0,0,0,0,0,0,0,0.166666666666667,10,0.5,0,0,0,0,0,0,0,0,0,4.66666666666667,0,0.333333333333333,0,0,0,22.8333333333333,1.16666666666667
"2016-07-03 ER Beaudreau",2016-07-03,185,2016,7,"Jul_1","ER",5,6,"Black","Black",0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0.166666666666667,17.5,0.333333333333333,0,3.16666666666667,0,0,0,0,0,0,0,6.16666666666667,0,0,0,0,0,28,1
"2016-07-03 ER Beaudreau",2016-07-03,185,2016,7,"Jul_1","ER",2,6,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,3.66666666666667,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,4,0.5
"2016-07-03 ER Beaudreau",2016-07-03,185,2016,7,"Jul_1","ER",4,7,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0.285714285714286,3,0.428571428571429,0,0,0,0,0,0,0,0,0,6.85714285714286,0,0,0,0,0,10.5714285714286,0.571428571428571
"2016-07-04 CC Beaudreau",2016-07-04,186,2016,7,"Jul_1","CC",5,5,"Black","Black",1.4,0,0,0.2,0,0.2,1.4,0,0,0,0,0,0,2,0,0,0.8,0,0,4.8,0,0,0,2.4,6.2,0,0,0,0,0,19.4,1.8
"2016-07-04 CC Beaudreau",2016-07-04,186,2016,7,"Jul_1","CC",1,6,"Black","Black",0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,1,0,0,0,0,1.5,0,0,0,0,0,3,0.666666666666667
"2016-07-04 CC Beaudreau",2016-07-04,186,2016,7,"Jul_1","CC",2,6,"White","White",0.166666666666667,0,0,0,0,0,1,0,0.333333333333333,0,0,0,0,0.166666666666667,0,0,0,0,0,1,0,0.166666666666667,0,0,0.333333333333333,0,0.666666666666667,0,0,0,3.83333333333333,1.33333333333333
"2016-07-04 CC Beaudreau",2016-07-04,186,2016,7,"Jul_1","CC",3,8,"Black","Black",1.25,0.125,0,0.125,0,0.125,0.25,0,0,0,0,0,0.125,2.5,0,0.375,0,0,0,1.75,0,0,0,1,3.625,0,0,0,0,0,11.25,1.375
"2016-07-04 CC Beaudreau",2016-07-04,186,2016,7,"Jul_1","CC",4,5,"White","White",0,1.2,0,0.2,0,0,0,0,0,0,0,0,1.2,14.6,2,0,0,0,0,0,0,0,0,0,26.8,0,0.2,0,0,0,46.2,1.4
"2016-07-05 MR Beaudreau",2016-07-05,187,2016,7,"Jul_1","MR",4,6,"White","White",0.166666666666667,0,0,0,0,0,0.5,0,0,0,0,0,0,93.8333333333333,0,0,0,0,0,0.666666666666667,0,0.333333333333333,0,0,2.5,0,0.166666666666667,0,0,0,98.1666666666667,1.16666666666667
"2016-07-05 MR Beaudreau",2016-07-05,187,2016,7,"Jul_1","MR",3,6,"Black","Black",0,0,0,0,0,0,0.166666666666667,0.166666666666667,0,0,0,0,0,22.8333333333333,0.333333333333333,0,0,0,0,0.333333333333333,0,0,0,0.333333333333333,5.83333333333333,0,0,0,0,0,30,1.16666666666667
"2016-07-05 MR Beaudreau",2016-07-05,187,2016,7,"Jul_1","MR",2,7,"White","White",0,0,0,0,0,0,0.142857142857143,0,0,0,0,0,0,7.57142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.71428571428571,0.285714285714286
"2016-07-05 MR Beaudreau",2016-07-05,187,2016,7,"Jul_1","MR",6,7,"White","White",0,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,86.8571428571429,0,0,0,0,0,0,0,0.285714285714286,0,0.142857142857143,5,0,0,0,0,0,92.4285714285714,0.714285714285714
"2016-07-05 MR Beaudreau",2016-07-05,187,2016,7,"Jul_1","MR",1,6,"Black","Black",0.166666666666667,0,0,0,0,0.333333333333333,0,0.166666666666667,0,0,0,0,0,8.83333333333333,0,0,0.666666666666667,0,0,0,0,0.833333333333333,0,0,0.5,0,0,0,0,0,11.5,1.16666666666667
"2016-07-05 MR Beaudreau",2016-07-05,187,2016,7,"Jul_1","MR",5,7,"Black","Black",0.428571428571429,0,0,0,0,0,0,0,0,0,0,0,0,93.8571428571429,0.142857142857143,0,0,0,0,0,0,0,0,0,2.71428571428571,0,0,0,0,0,97.1428571428571,0.571428571428571
"2016-07-06 ShC Beaudreau",2016-07-06,188,2016,7,"Jul_1","ShC",6,5,"White","White",0,0,0,0,0,0.2,0.2,0,0.2,0,0,0,0,10.4,0,0,0,0,0,0.4,0.2,0,0,0.2,3,0,0,0,0,0,14.8,1.6
"2016-07-06 ShC Beaudreau",2016-07-06,188,2016,7,"Jul_1","ShC",1,5,"Black","Black",0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.6,0,0,0,0,0,0,0.2,0,0,1.2,0,0.2,0,0,0,17.2,1
"2016-07-06 ShC Beaudreau",2016-07-06,188,2016,7,"Jul_1","ShC",5,5,"Black","Black",0,0,0,0,0,0,0,0,0.2,0,0,0,0.8,18.4,0.4,0,1.2,0,0,0,0,0.2,0,0,28.4,0,0.2,0,0,0,49.8,1.6
"2016-07-06 ShC Beaudreau",2016-07-06,188,2016,7,"Jul_1","ShC",2,4,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0.25,20.25,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,21.5,1
"2016-07-06 ShC Beaudreau",2016-07-06,188,2016,7,"Jul_1","ShC",4,5,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0.2,3.6,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,4.2,0.6
"2016-08-01 ER Beaudreau",2016-08-01,214,2016,8,"Jul_2","ER",2,7,"White","White",0,0,0,0.142857142857143,0,2.14285714285714,0,0.142857142857143,0,0,0,0,0.571428571428571,10.7142857142857,0.142857142857143,0,0,0,0,0,0,0.142857142857143,0,0,0.857142857142857,0,0,0,0,0,14.8571428571429,1.14285714285714
"2016-08-01 ER Beaudreau",2016-08-01,214,2016,8,"Jul_2","ER",4,7,"White","White",0,0,0,0,0,8.42857142857143,0,0,0,0,0,0,0.428571428571429,7.42857142857143,0.142857142857143,0,0,0,0,0,0,0,0,0.285714285714286,9.14285714285714,0,0,0,0,0,25.8571428571429,0.857142857142857
"2016-08-01 ER Beaudreau",2016-08-01,214,2016,8,"Jul_2","ER",3,7,"Black","Black",0.571428571428571,0,0,0.142857142857143,0,3.42857142857143,0,0,0,0,0,0,0.714285714285714,41.4285714285714,1,0,0.428571428571429,0,0,0.142857142857143,0,0,0,0,8,0,0,0,0,0,55.8571428571429,1.28571428571429
"2016-08-01 ER Beaudreau",2016-08-01,214,2016,8,"Jul_2","ER",5,7,"Black","Black",0,0,0,0,0,1.85714285714286,0,0,0,0,0,0,0.142857142857143,13.8571428571429,0.285714285714286,0,0,0,0,0.142857142857143,0,0,0,0,4.28571428571429,0,0,0,0,0,20.5714285714286,0.857142857142857
"2016-08-01 ER Beaudreau",2016-08-01,214,2016,8,"Jul_2","ER",6,5,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0.6,18.4,0,0,0,0,0,0.2,0,0,0,0,3.6,0,0,0,0,0,22.8,0.8
"2016-08-01 ER Beaudreau",2016-08-01,214,2016,8,"Jul_2","ER",1,8,"Black","Black",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.125
"2016-08-02 CC Beaudreau",2016-08-02,215,2016,8,"Jul_2","CC",5,6,"Black","Black",0.666666666666667,0,0,0,0,0,0.5,0,0,0,0,0,0,1.33333333333333,0,0,0,0,0,1.16666666666667,0.333333333333333,0,0,0.166666666666667,1.83333333333333,0,0,0,0,0,6,1.16666666666667
"2016-08-02 CC Beaudreau",2016-08-02,215,2016,8,"Jul_2","CC",2,8,"White","White",0,0,0,0,0,0,0.125,0,0,0,0,0,0.25,0.375,0.125,0,0,0,0,0.25,0,0,0,0,0.625,0,0,0,0,0,1.75,0.75
"2016-08-02 CC Beaudreau",2016-08-02,215,2016,8,"Jul_2","CC",1,5,"Black","Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0.2,0,0.2,0,0,1.6,0,0,0,0,0,3.4,0.8
"2016-08-02 CC Beaudreau",2016-08-02,215,2016,8,"Jul_2","CC",3,6,"Black","Black",0.833333333333333,0,0,0,0,0,0,0,0,0,0,0,2.66666666666667,3.66666666666667,0.833333333333333,0,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0,0,9.5,0,0.166666666666667,0,0,0,18.1666666666667,1.5
"2016-08-02 CC Beaudreau",2016-08-02,215,2016,8,"Jul_2","CC",4,7,"White","White",3.42857142857143,0,0,0,0,0,0,0,0,0,0,0,13.5714285714286,4,2,0,0,0,0,0,0,0,0,0,6.42857142857143,0,0,0,0,0,29.4285714285714,0.714285714285714
"2016-08-02 CC Beaudreau",2016-08-02,215,2016,8,"Jul_2","CC",6,6,"White","White",0,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.833333333333333,0,0,0,0,0,1.5,0.5
"2016-08-03 MR Beaudreau",2016-08-03,216,2016,8,"Jul_2","MR",3,8,"Black","Black",0,0,0,0,0,0,0.125,0,0,0,0,0.125,0,2.625,0,0,0,0,0,0,0.125,0.125,0,0,0.75,0,0,0,0,0,3.875,0.75
"2016-08-03 MR Beaudreau",2016-08-03,216,2016,8,"Jul_2","MR",1,7,"Black","Black",0,0,0,0,0,0.142857142857143,0,0,0,0,0,0,0,10.8571428571429,0,0,0,0,0,0,0,0.142857142857143,0,0,0,0,0,0,0,0,11.1428571428571,0.428571428571429
"2016-08-03 MR Beaudreau",2016-08-03,216,2016,8,"Jul_2","MR",4,6,"White","White",0.666666666666667,0.5,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0.166666666666667,0,0,0,0.166666666666667,0.166666666666667,0,0,3.33333333333333,0,0,0,0,0,25,1.16666666666667
"2016-08-03 MR Beaudreau",2016-08-03,216,2016,8,"Jul_2","MR",5,6,"Black","Black",0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,22.8333333333333,0.666666666666667,0,0,0,0,0,0.166666666666667,0,0,0.166666666666667,4.16666666666667,0,0,0,0,0,28.8333333333333,1.16666666666667
"2016-08-03 MR Beaudreau",2016-08-03,216,2016,8,"Jul_2","MR",2,6,"White","White",0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,4.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83333333333333,0.333333333333333
"2016-08-03 MR Beaudreau",2016-08-03,216,2016,8,"Jul_2","MR",6,6,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,19,0.333333333333333,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,20.8333333333333,0.5
"2016-08-04 ShC Beaudreau",2016-08-04,217,2016,8,"Jul_2","ShC",6,7,"White","White",0,0,0,0,0,0,0.428571428571429,0,0,0,0,0,0.285714285714286,10.5714285714286,0.571428571428571,0,0,0,0,0.285714285714286,0.142857142857143,0,0,0,3,0,0.142857142857143,0,0,0,15.4285714285714,1.14285714285714
"2016-08-04 ShC Beaudreau",2016-08-04,217,2016,8,"Jul_2","ShC",4,4,"Black","Black",0,0,0,0,0,0,0,0,0,0,0,0,0.5,4.75,2.75,0,0,0,0,0,0,0.25,0,0,0.75,0,0,0,0,0,9,1.25
"2016-08-04 ShC Beaudreau",2016-08-04,217,2016,8,"Jul_2","ShC",5,6,"Black","Black",0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,1,20.5,5.16666666666667,0,0,0,0,0,0,0,0,0,3.33333333333333,0,0.166666666666667,0,0,0,30.3333333333333,1
"2016-08-04 ShC Beaudreau",2016-08-04,217,2016,8,"Jul_2","ShC",1,6,"Black","Black",0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,3.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0,0,3.66666666666667,0.5
"2016-08-04 ShC Beaudreau",2016-08-04,217,2016,8,"Jul_2","ShC",2,6,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,8.16666666666667,0.333333333333333
"2016-08-04 ShC Beaudreau",2016-08-04,217,2016,8,"Jul_2","ShC",3,6,"Black","Black",0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0.666666666666667,0,0,0,0,0,0,0,0,0,1.66666666666667,0,0,0,0,0,4.83333333333333,0.5
"2016-08-30 ER Beaudreau",2016-08-30,243,2016,8,"Aug_2","ER",2,4,"Black","Black",0,0,0,0.25,0,0,0,0,0,0,0,0,0.5,11,0,0,0,0,0,0,0,0,0,0,15,0,0.25,0,0,0,27,1.25
"2016-08-30 ER Beaudreau",2016-08-30,243,2016,8,"Aug_2","ER",1,3,"Black","Black",0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,11.3333333333333,0,0,0,0,0,0,0,0,0,0,15.3333333333333,0,0.666666666666667,0,0,0.333333333333333,28,1.66666666666667
"2016-08-30 ER Beaudreau",2016-08-30,243,2016,8,"Aug_2","ER",3,4,"Black","Black",0,0,0,0.25,0,0,0,0,0,0,0,0,0,11.5,0,0,0,0,0,0,0,0,0,0,7.75,0,0,0,0,0,19.5,0.75
"2016-08-31 MR Beaudreau",2016-08-31,244,2016,8,"Aug_2","MR",3,5,"Black","Black",0.2,0,0,0,0,0,0.2,0,0,0,0,0,0.8,15.8,0,0,0,0,0,0,0,0.4,0,0.4,9,0,0.2,0,0,0,27,1.6
"2016-08-31 MR Beaudreau",2016-08-31,244,2016,8,"Aug_2","MR",1,6,"Black","Black",0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0.166666666666667,0,0,0,0,5.16666666666667,0,0,0,0,0,17.8333333333333,0.5
"2016-08-31 MR Beaudreau",2016-08-31,244,2016,8,"Aug_2","MR",4,5,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,10.2,0,0,0,0,0,0,0,0,0,0,8.6,0,0,0,0,0,18.8,0.4
"2016-09-01 ShC Beaudreau",2016-09-01,245,2016,9,"Aug_2","ShC",5,6,"Black","Black",0,0,0,0,0,0,0,0,0,0,0,0,1.16666666666667,12.8333333333333,0,0,0,0,0,0,0,0,0,0.166666666666667,7,0,0.333333333333333,0,0,0,21.5,0.833333333333333
"2016-09-01 ShC Beaudreau",2016-09-01,245,2016,9,"Aug_2","ShC",2,6,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,2.16666666666667,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0.166666666666667,0,0,0,2.66666666666667,0.5
"2016-09-01 ShC Beaudreau",2016-09-01,245,2016,9,"Aug_2","ShC",6,4,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0.5,25,0,0,0,0,0,0.25,0,0,0,0,0.25,0,0,0,0,0,26,1
"2016-09-01 ShC Beaudreau",2016-09-01,245,2016,9,"Aug_2","ShC",4,5,"White","White",0.2,0,0,0,0,0,0,0,0,0,0,0,0.6,11.4,0.2,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,12.6,1
"2016-09-01 ShC Beaudreau",2016-09-01,245,2016,9,"Aug_2","ShC",3,5,"Black","Black",0,0,0,0,0,0,0,0,0,0,0,0,0.2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2,0.4
"2016-09-01 ShC Beaudreau",2016-09-01,245,2016,9,"Aug_2","ShC",1,6,"Black","Black",0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.166666666666667
"2016-09-02 CC Beaudreau",2016-09-02,246,2016,9,"Aug_2","CC",3,6,"Black","Black",0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.833333333333333,0,0,0,0,0,0,0,0,0,0,3,0.166666666666667,0,0,0,0,4.16666666666667,0.666666666666667
"2016-09-02 CC Beaudreau",2016-09-02,246,2016,9,"Aug_2","CC",1,9,"Black","Black",0.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0.888888888888889,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,1.66666666666667,0.333333333333333
"2016-09-02 CC Beaudreau",2016-09-02,246,2016,9,"Aug_2","CC",2,7,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,3.42857142857143,0,0,0,0,0,0,0,0,0,0,0.285714285714286,0,0,0,0,0,3.71428571428571,0.285714285714286
"2016-09-02 CC Beaudreau",2016-09-02,246,2016,9,"Aug_2","CC",4,6,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,1.66666666666667,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,2.16666666666667,0.333333333333333
"2016-09-02 CC Beaudreau",2016-09-02,246,2016,9,"Aug_2","CC",5,6,"Black","Black",0,0,0,0,0,0,0,0,0,0,0,0,0,2.83333333333333,0,0,0,0,0,0,0,0,0,0,1.83333333333333,0,0,0,0,0,4.66666666666667,0.333333333333333
"2016-09-02 CC Beaudreau",2016-09-02,246,2016,9,"Aug_2","CC",6,6,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,3.66666666666667,0,0,0,0,0,0,0,0,0,0,0.833333333333333,0,0,0,0,0,4.5,0.333333333333333
"2017-04-10 ER Beaudreau",2017-04-10,100,2017,4,"Apr_1","ER",2,8,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.125,0,0,0,0,0,0,0,0.125,0,0,0.375,0,0,0,0,0,0.75,0.5
"2017-04-10 ER Beaudreau",2017-04-10,100,2017,4,"Apr_1","ER",3,7,"Black","Black",0,0,0,0,0,0,0,0,0,0,0,0,0,0.428571428571429,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.42857142857143,0.285714285714286
"2017-04-10 ER Beaudreau",2017-04-10,100,2017,4,"Apr_1","ER",1,7,"Black","Black",0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,0.142857142857143
"2017-04-10 ER Beaudreau",2017-04-10,100,2017,4,"Apr_1","ER",6,11,"White","White",0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272727272727273,0,0,0,0,0,0.363636363636364,0.181818181818182
"2017-04-10 ER Beaudreau",2017-04-10,100,2017,4,"Apr_1","ER",5,6,"Black","Black",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833333333333333,0,0,0,0,0,0.833333333333333,0.166666666666667
"2017-04-11 CC Beaudreau",2017-04-11,101,2017,4,"Apr_1","CC",4,5,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0.2,0,0,0,0,0,0,0,0,0,3.6,0,0,0,0,0,5.4,0.6
"2017-04-11 CC Beaudreau",2017-04-11,101,2017,4,"Apr_1","CC",3,7,"Black","Black",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57142857142857,0,0,0,0,0,1.57142857142857,0.142857142857143
"2017-04-11 CC Beaudreau",2017-04-11,101,2017,4,"Apr_1","CC",2,5,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.2,0.2
